Tanggal Transaksi,Lokasi Pembelian,Tipe,Merek,Warna,Jenis Kelamin,Kota,Propinsi,Usia,Jenis Pembayaran,Pekerjaan,Pendidikan,Harga Jual
28/04/2018,BOJONEGORO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,41,KREDIT,WIRASWASTA,SMP,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,SURABAYA,JAWA TIMUR,38,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,LAKI-LAKI,SIDOARJO,JAWA TIMUR,72,TUNAI,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SIDOARJO,JAWA TIMUR,44,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,LAKI-LAKI,SURABAYA,JAWA TIMUR,35,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SURABAYA,JAWA TIMUR,32,KREDIT,IBU RUMAH TANGGA,SARJANA (S1),2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SURABAYA,JAWA TIMUR,34,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,SURABAYA,JAWA TIMUR,32,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH MUDA,PEREMPUAN,LAMONGAN,JAWA TIMUR,44,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,36,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,29,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,41,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,62,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,JOMBANG,JAWA TIMUR,39,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,33,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,BOJONEGORO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,53,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,SIDOARJO,JAWA TIMUR,53,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,LAKI-LAKI,GRESIK,JAWA TIMUR,27,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,JOMBANG,JAWA TIMUR,52,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,MERAH,PEREMPUAN,SIDOARJO,JAWA TIMUR,43,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,GRESIK,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,36,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,SUMENEP,JAWA TIMUR,68,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
28/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,SIDOARJO,JAWA TIMUR,56,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,JOMBANG,JAWA TIMUR,28,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SUMENEP,JAWA TIMUR,43,TUNAI,WIRASWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,SUMENEP,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,PAMEKASAN,JAWA TIMUR,52,TUNAI,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,BOJONEGORO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,55,KREDIT,TNI/POLRI,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,24,KREDIT,PELAJAR/MAHASISWA,LAIN-LAIN,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,37,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SIDOARJO,XIAOMI MI A2 LITE 4/64 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,32,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,JOMBANG,XIAOMI MI A2 LITE 4/64 GB,XIAOMI,HITAM,PEREMPUAN,JOMBANG,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SIDOARJO,OPPO F9 6 GB,OPPO,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,47,TUNAI,KARYAWAN SWASTA,SARJANA (S1),2049000
28/04/2018,SURABAYA,OPPO F9 6 GB,OPPO,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,27,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,BANGKALAN,VIVO XSHOT,VIVO,ABU-ABU,LAKI-LAKI,SAMPANG,JAWA TIMUR,48,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,SIDOARJO,VIVO XSHOT,VIVO,ABU-ABU,PEREMPUAN,SIDOARJO,JAWA TIMUR,62,KREDIT,LAIN-LAIN,SARJANA (S1),2049000
28/04/2018,TUBAN,VIVO XSHOT,VIVO,ABU-ABU,PEREMPUAN,TUBAN,JAWA TIMUR,47,KREDIT,PNS,SMA,2049000
28/04/2018,GRESIK,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,39,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,VIVO XSHOT,VIVO,HITAM,PEREMPUAN,TUBAN,JAWA TIMUR,56,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,TUBAN,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,56,TUNAI,TNI/POLRI,AKADEMI/DIPLOMA,2049000
28/04/2018,SIDOARJO,VIVO XSHOT,VIVO,HITAM,PEREMPUAN,MOJOKERTO,JAWA TIMUR,55,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SIDOARJO,VIVO XSHOT,VIVO,HITAM,PEREMPUAN,SIDOARJO,JAWA TIMUR,41,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,BANGKALAN,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,SAMPANG,JAWA TIMUR,36,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,JOMBANG,VIVO XSHOT,VIVO,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,20,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,TUBAN,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,TUBAN,JAWA TIMUR,52,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,34,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,TUBAN,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,TUBAN,JAWA TIMUR,33,KREDIT,WIRASWASTA,SARJANA (S1),2049000
28/04/2018,SURABAYA,VIVO XSHOT,VIVO,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,43,KREDIT,PNS,SMA,2049000
28/04/2018,TUBAN,VIVO XSHOT,VIVO,PUTIH,PEREMPUAN,TUBAN,JAWA TIMUR,34,TUNAI,KARYAWAN SWASTA,SARJANA (S1),2049000
28/04/2018,TUBAN,VIVO XPLAY 3S,VIVO,ABU-ABU,LAKI-LAKI,TUBAN,JAWA TIMUR,27,KREDIT,PELAJAR/MAHASISWA,SARJANA (S1),2049000
28/04/2018,SURABAYA,VIVO XPLAY 3S,VIVO,ABU-ABU,LAKI-LAKI,SURABAYA,JAWA TIMUR,43,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,MOJOKERTO,VIVO XPLAY 3S,VIVO,ABU-ABU,LAKI-LAKI,GRESIK,JAWA TIMUR,41,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,VIVO XPLAY 3S,VIVO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,41,KREDIT,WIRASWASTA,SARJANA (S1),2049000
28/04/2018,SIDOARJO,VIVO XPLAY 3S,VIVO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,44,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,SIDOARJO,VIVO XPLAY 3S,VIVO,PUTIH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,36,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,VIVO XPLAY 3S,VIVO,PUTIH,PEREMPUAN,SIDOARJO,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,VIVO XPLAY 3S,VIVO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,44,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,LAMONGAN,IPHONE SE 16 GB,APPLE,HITAM,LAKI-LAKI,LAMONGAN,JAWA TIMUR,38,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SUMENEP,IPHONE SE 16 GB,APPLE,MERAH,LAKI-LAKI,SUMENEP,JAWA TIMUR,19,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,IPHONE SE 16 GB,APPLE,MERAH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,43,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,BANGKALAN,IPHONE 5C 32 GB,APPLE,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,36,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,TUBAN,IPHONE 5C 32 GB,APPLE,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,22,TUNAI,PELAJAR/MAHASISWA,SARJANA (S1),2049000
28/04/2018,JOMBANG,IPHONE 5C 32 GB,APPLE,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,31,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,IPHONE 5C 16 GB,APPLE,BIRU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,23,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,JOMBANG,IPHONE 5C 16 GB,APPLE,BIRU,LAKI-LAKI,JOMBANG,JAWA TIMUR,31,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,IPHONE 5C 16 GB,APPLE,BIRU,LAKI-LAKI,LAMONGAN,JAWA TIMUR,35,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,TUBAN,IPHONE 5C 16 GB,APPLE,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,56,TUNAI,PNS,SARJANA (S1),2049000
28/04/2018,SURABAYA,IPHONE 6S 16 GB,APPLE,BIRU,LAKI-LAKI,BANYUWANGI,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,IPHONE 6S 16 GB,APPLE,BIRU,LAKI-LAKI,JEMBER,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,IPHONE 6S 16 GB,APPLE,BIRU,LAKI-LAKI,JEMBER,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SUMENEP,JAWA TIMUR,27,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SUMENEP,JAWA TIMUR,48,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,PEREMPUAN,SURABAYA,JAWA TIMUR,55,KREDIT,PROFESIONAL (GURU/DOSEN/DOKTER),SARJANA (S1),2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SURABAYA,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SUMENEP,JAWA TIMUR,46,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,43,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,35,TUNAI,PROFESIONAL (GURU/DOSEN/DOKTER),AKADEMI/DIPLOMA,2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,21,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,TUBAN,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,TUBAN,JAWA TIMUR,47,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,BOJONEGORO,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,19,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,SUMENEP,JAWA TIMUR,25,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,41,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,BANGKALAN,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,BANGKALAN,JAWA TIMUR,43,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,31,KREDIT,PELAJAR/MAHASISWA,SMP,2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,38,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,50,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,SUMENEP,JAWA TIMUR,43,KREDIT,IBU RUMAH TANGGA,SD,2049000
28/04/2018,MOJOKERTO,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,22,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SUMENEP,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SUMENEP,JAWA TIMUR,68,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,OPPO F1S,OPPO,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,42,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,GRESIK,OPPO F1,OPPO,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,KREDIT,PNS,SARJANA (S1),2049000
28/04/2018,GRESIK,OPPO F1,OPPO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,45,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,OPPO F1 PLUS,OPPO,MERAH,LAKI-LAKI,TUBAN,JAWA TIMUR,28,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,TUBAN,OPPO F1 PLUS,OPPO,MERAH,LAKI-LAKI,TUBAN,JAWA TIMUR,29,KREDIT,WIRASWASTA,SARJANA (S1),2049000
28/04/2018,SURABAYA,OPPO F1 PLUS,OPPO,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
28/04/2018,TUBAN,OPPO F1 PLUS,OPPO,PUTIH,PEREMPUAN,TUBAN,JAWA TIMUR,54,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8,SAMSUNG,GOLD,LAKI-LAKI,GRESIK,JAWA TIMUR,49,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,JOMBANG,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,52,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,PEREMPUAN,TUBAN,JAWA TIMUR,39,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,36,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,40,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,47,TUNAI,KARYAWAN SWASTA,SARJANA (S1),2049000
28/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,PEREMPUAN,GRESIK,JAWA TIMUR,24,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,33,TUNAI,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,LAMONGAN,JAWA TIMUR,38,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,32,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,20,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,22,TUNAI,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,43,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,23,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,24,KREDIT,KARYAWAN SWASTA,SARJANA (S1),2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,JOMBANG,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,21,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,29,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,35,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,38,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SUMENEP,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,27,TUNAI,LAIN-LAIN,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,43,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,32,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,21,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,31,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,21,KREDIT,PELAJAR/MAHASISWA,SARJANA (S1),2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,PEREMPUAN,MOJOKERTO,JAWA TIMUR,31,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,38,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,20,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,26,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,45,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,45,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,JOMBANG,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,JOMBANG,JAWA TIMUR,49,TUNAI,LAIN-LAIN,SMA,2049000
28/04/2018,BANGKALAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,BANGKALAN,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,61,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,61,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,JOMBANG,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,JOMBANG,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,45,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,46,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,47,KREDIT,WIRASWASTA,SMA,2049000
